"id","wta_car","wta_elec","wta_green","ifpollution","living_area_ln","age_ln","is_bachelor","location","female","married","income_level","youth","older_adults","partymember","province","weekday","ifsunny","caruse","conditioner1month","mainuseelec","heard_about_global_warming","know_about_low_carbon","know_about_carbon_neutrality","know_about_carbon_policy","publictrans","conditionernumber","energy_consume2020","weights"
1519,"7","2","1",0,4.45434729625351,3.71357206670431,0,"county seat",1,1,4,"1","0","0","Guangdong","Saturday","1",0,4,"1","yes but disagree","never","heard but do not know","never",0,1,4267,0.29
2668,"1","1","1",0,3.55534806148941,3.95124371858143,0,"city",1,1,5,"0","0","0","Guangdong","Thursday","1",1,1,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",2,1,4530,0.374398076209742
1221,"6","6","6",0,4.24849524204936,3.93182563272433,0,"rural",1,1,2,"0","1","0","Beijing","Thursday","1",1,3,"1","no","familiar","never","never",0,1,720,0.365026939537838
809,"6","6","6",0,4.0943445622221,4.07753744390572,0,"city",0,1,4,"0","0","0","Hebei","Sunday","1",1,1,"1","yes and agree","heard and know","never","never",0,1,2420,0.800800689070237
1680,"6","6","6",0,4.58496747867057,3.58351893845611,0,"rural",1,1,4,"1","0","0","Guangdong","Sunday","0",1,7,"1","yes but disagree","never","never","heard but do not know",0,1,2625,0.29
821,"4","4","5",0,4.77068462446567,3.43398720448515,0,"rural",1,1,5,"0","1","0","Hebei","Sunday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",4,0,1400,0.29
2293,"4","4","1",0,5.19295685089021,3.61091791264422,0,"city",1,1,6,"1","0","0","Guangdong","Saturday","1",0,5,"1","yes and agree","heard but do not know","never","never",0,1,3750,0.29
2036,"7","7","7",0,4.24448722065182,3.52636052461616,1,"city",1,1,4,"1","0","0","Guangdong","Wednesday","0",1,7,"1","yes and agree","familiar","familiar","familiar",10,1,1973,0.29
3311,"4","7","7",0,4.48863636973214,3.25809653802148,1,"county seat",0,1,4,"0","0","0","Guangdong","Thursday","0",1,5,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",6,1,1500,0.536869282371849
1150,"3","4","2",0,5.13579843705026,3.76120011569356,0,"rural",0,1,4,"1","1","0","Hebei","Wednesday","0",0,3,"1","no","heard but do not know","never","never",4,1,1320,1.65966898775267
1003,"7","7","1",0,4.38202663467388,3.55534806148941,1,"county seat",1,1,4,"1","0","1","Hebei","Tuesday","1",0,3,"1","yes and agree","heard but do not know","never","never",0,1,2400,0.29
1651,"4","5","5",0,4.00733318523247,3.17805383034795,0,"county seat",0,0,4,"0","1","0","Beijing","Sunday","1",1,3,"1","yes but disagree","heard but do not know","heard but do not know","heard but do not know",12,1,2045,0.590180185840672
111,"4","4","4",0,4.55387689160054,3.52636052461616,1,"county seat",1,1,5,"1","1","0","Hebei","Saturday","1",0,0,"1","yes and agree","heard and know","heard but do not know","heard but do not know",5,0,2400,0.29
2314,"7","7","7",0,3.80666248977032,3.36729582998647,0,"city",1,1,4,"1","0","0","Guangdong","Saturday","1",0,4,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",10,1,2967,0.390352736240351
2538,"7","6","1",0,4.44265125649032,3.89182029811063,0,"county seat",1,1,4,"1","0","0","Zhejiang","Tuesday","0",0,3,"1","no","never","never","never",0,1,3600,6.07716237531915
3319,"2","3","2",0,4.24849524204936,3.63758615972639,1,"rural",1,0,5,"0","1","0","Guangdong","Friday","1",1,7,"1","yes and agree","heard and know","heard but do not know","heard but do not know",20,1,3315,0.29
1163,"4","5","5",0,4.35670882668959,3.49650756146648,0,"county seat",0,1,5,"1","1","0","Guangdong","Monday","0",0,6,"1","no","heard but do not know","heard but do not know","never",0,1,2875,0.389552227928835
2636,"6","4","4",0,4.24849524204936,3.3322045101752,0,"city",0,0,5,"1","0","0","Guangdong","Wednesday","1",1,4,"1","no","heard but do not know","heard but do not know","never",2,1,530,0.48898871152122
910,"4","5","4",0,4.60517018598809,4.0943445622221,0,"rural",1,1,2,"1","1","0","Hebei","Monday","1",1,0,"1","no","heard but do not know","never","never",0,0,2200,0.29
2321,"4","2","2",0,4.60517018598809,3.71357206670431,0,"rural",0,1,6,"1","0","0","Guangdong","Saturday","1",0,5,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,3769,0.697840596786466
2618,"1","7","1",0,4.78749174278205,2.99573227355399,0,"rural",0,0,4,"1","0","0","Guangdong","Thursday","1",1,0,"1","yes and agree","never","never","never",9,0,818,2.0164038403666
2491,"5","6","5",0,3.98898404656427,3.66356164612965,0,"county seat",0,1,4,"1","0","0","Guangdong","Monday","0",1,7,"1","yes and agree","heard but do not know","heard and know","heard but do not know",0,1,1170,0.831477064267193
2520,"4","4","5",0,4.38202663467388,4.07753744390572,0,"county seat",1,1,4,"1","1","0","Zhejiang","Tuesday","0",0,3,"1","yes and agree","heard and know","never","never",10,1,2800,7.41081346990747
2619,"7","7","7",0,4.89783979995091,3.61091791264422,1,"rural",0,1,4,"1","0","1","Zhejiang","Wednesday","1",0,7,"1","yes and agree","heard and know","heard and know","heard and know",2,1,2427,0.29
1064,"4","2","2",0,3.97029191355212,3.93182563272433,0,"city",1,1,3,"0","0","0","Beijing","Tuesday","1",0,4,"1","yes but disagree","never","never","never",1,1,1091,0.391371918195371
1040,"6","7","5",0,3.55534806148941,3.93182563272433,0,"city",1,1,2,"0","0","0","Beijing","Tuesday","1",1,0,"1","yes but disagree","never","never","never",2,0,3000,0.978987610870783
146,"7","7","7",0,4.74493212836325,3.97029191355212,0,"rural",1,1,5,"0","0","0","Hebei","Saturday","1",1,0,"1","yes but disagree","never","never","never",5,0,2400,0.819571437944908
1219,"5","5","4",1,4.70048036579242,3.8286413964891,0,"rural",1,1,1,"0","0","0","Zhejiang","Thursday","0",0,3,"1","yes and agree","heard but do not know","never","never",0,1,3600,0.456907118101897
814,"7","7","5",0,4.47733681447821,3.97029191355212,0,"county seat",0,1,6,"0","0","0","Hebei","Sunday","1",0,0,"1","yes and agree","heard but do not know","never","never",0,0,2291,1.07992808191841
3056,"7","4","4",1,4.38202663467388,3.46573590279973,1,"city",1,1,5,"1","1","1","Guangdong","Wednesday","1",1,4,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",14,1,1351,0.29
1108,"2","2","2",0,3.68887945411394,3.40119738166216,0,"city",0,1,5,"0","0","0","Beijing","Wednesday","1",0,3,"1","yes and agree","heard but do not know","never","never",10,1,4320,0.445985331052855
1310,"2","2","3",0,3.68887945411394,4.00733318523247,0,"city",1,1,4,"0","0","0","Beijing","Friday","1",1,4,"1","yes but disagree","heard but do not know","never","never",18,1,3413,0.29
141,"7","7","7",0,4.24849524204936,3.73766961828337,1,"city",0,1,6,"1","0","0","Zhejiang","Saturday","0",0,5,"1","yes but disagree","heard and know","heard and know","heard and know",5,1,2182,0.29
821,"5","6","2",0,4.44265125649032,3.76120011569356,1,"city",1,1,4,"1","0","0","Zhejiang","Sunday","0",0,4,"1","yes and agree","heard and know","heard and know","never",0,1,2167,0.29
1698,"3","4","2",0,4.24849524204936,3.46573590279973,0,"city",1,1,4,"1","0","0","Hebei","Sunday","1",1,0,"1","yes and agree","heard but do not know","never","never",2,0,1733,0.967412193563562
1139,"2","1","1",0,3.80666248977032,3.93182563272433,0,"city",1,1,3,"0","1","0","Beijing","Wednesday","0",1,0,"1","no","heard but do not know","never","never",10,0,2858,0.391371918195371
811,"7","7","7",0,4.68213122712422,3.29583686600433,1,"city",1,0,5,"1","0","0","Hebei","Sunday","1",0,2,"1","yes but disagree","heard but do not know","never","never",8,1,3125,0.427046595145418
2394,"6","4","4",0,4.21950770517611,3.68887945411394,1,"county seat",0,1,3,"1","0","0","Guangdong","Sunday","1",1,4,"1","yes and agree","heard and know","heard but do not know","never",2,1,4696,0.29
3144,"7","7","2",0,4.43081679884331,3.66356164612965,0,"rural",1,1,3,"1","0","0","Guangdong","Wednesday","1",0,5,"1","yes and agree","heard and know","heard and know","heard but do not know",10,1,883,0.29
2611,"7","7","2",0,4.24849524204936,3.25809653802148,0,"city",1,0,3,"0","0","0","Guangdong","Wednesday","0",1,7,"1","yes and agree","heard and know","never","never",4,1,1018,0.446925814010253
861,"2","5","1",0,4.24849524204936,4.17438726989564,0,"city",1,1,4,"0","1","1","Hebei","Sunday","1",1,1,"1","yes and agree","heard but do not know","never","never",1,1,2200,0.29
601,"1","7","7",0,3.91202300542815,3.63758615972639,1,"city",1,1,5,"1","0","1","Zhejiang","Friday","1",0,3,"1","yes and agree","heard but do not know","heard but do not know","never",0,1,4320,0.29
1033,"5","5","2",0,3.73766961828337,3.58351893845611,0,"city",0,0,4,"0","0","0","Beijing","Tuesday","1",1,0,"1","no","never","never","never",8,0,800,0.29
1389,"7","7","7",0,3.68887945411394,3.25809653802148,0,"county seat",1,0,3,"0","0","0","Beijing","Friday","1",1,0,"1","no","never","never","never",10,0,1333,0.446925814010253
186,"7","7","7",0,4.39444915467244,3.52636052461616,0,"city",1,1,4,"1","1","0","Zhejiang","Sunday","0",0,5,"1","yes and agree","heard and know","never","never",3,1,3900,0.29
1584,"6","6","6",0,4.44265125649032,3.76120011569356,0,"rural",1,1,5,"1","0","0","Guangdong","Saturday","1",1,7,"1","no","heard but do not know","never","never",0,1,2674,0.29
1225,"4","2","1",0,3.68887945411394,3.58351893845611,1,"city",1,1,4,"1","0","0","Beijing","Thursday","1",0,4,"1","yes but disagree","heard but do not know","never","never",1,1,2727,0.29
1662,"3","3","2",0,4.60517018598809,3.49650756146648,1,"county seat",0,1,3,"1","0","0","Hebei","Sunday","1",0,4,"1","no","heard but do not know","heard but do not know","never",6,1,1800,0.389552227928835
995,"5","4","5",0,4.70048036579242,3.46573590279973,0,"rural",1,1,4,"0","0","0","Hebei","Saturday","1",1,0,"1","no","never","never","never",0,0,2000,9.5
951,"5","6","6",0,4.24849524204936,3.71357206670431,1,"county seat",1,1,3,"1","0","0","Beijing","Monday","1",0,1,"1","yes and agree","heard but do not know","heard but do not know","never",2,1,1083,0.29
2180,"7","4","1",0,4.48863636973214,3.58351893845611,0,"county seat",0,1,5,"1","0","0","Hebei","Thursday","0",0,0,"1","yes and agree","never","never","never",0,0,2182,2.59169256823733
1132,"5","1","1",0,3.55534806148941,3.91202300542815,0,"city",1,1,2,"0","0","0","Beijing","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",4,0,3850,1.02932536300857
2341,"2","4","4",0,5.01063529409626,3.46573590279973,0,"rural",0,0,6,"0","0","0","Guangdong","Saturday","1",0,4,"1","yes but disagree","heard but do not know","never","never",0,1,4420,0.379719391053881
1663,"7","7","3",0,4.86753445045558,3.13549421592915,0,"county seat",0,1,4,"1","0","0","Hebei","Sunday","1",0,2,"1","no","heard but do not know","never","never",0,1,2167,5.1426688584484
126,"7","7","2",0,4.60517018598809,3.68887945411394,1,"city",1,1,6,"1","0","0","Zhejiang","Saturday","0",0,2,"1","yes and agree","heard but do not know","heard but do not know","never",0,1,3240,0.29
1510,"7","7","7",0,4.38202663467388,3.25809653802148,0,"city",1,1,2,"0","0","0","Guangdong","Saturday","1",0,4,"1","yes and agree","heard and know","heard but do not know","heard but do not know",10,1,3300,0.446925814010253
2621,"6","7","2",0,4.59511985013459,3.73766961828337,0,"city",1,1,3,"1","1","0","Guangdong","Wednesday","1",0,5,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,1018,0.593131073837361
1154,"2","2","2",0,4.57471097850338,3.73766961828337,0,"city",1,1,6,"1","0","0","Guangdong","Monday","0",0,5,"1","no","heard but do not know","never","heard and know",0,1,3636,0.593131073837361
2242,"1","7","7",0,4.60517018598809,3.55534806148941,1,"city",0,1,1,"1","0","1","Guangdong","Friday","1",0,7,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,2500,0.29
3105,"6","6","6",0,3.98898404656427,3.66356164612965,0,"county seat",0,1,4,"1","0","1","Guangdong","Wednesday","1",1,6,"1","yes and agree","heard and know","heard and know","heard but do not know",10,1,1920,0.29
1334,"5","5","4",0,4.24849524204936,3.8286413964891,0,"county seat",1,1,4,"1","0","0","Beijing","Friday","1",1,2,"1","no","heard but do not know","heard but do not know","never",0,1,1418,0.29
828,"2","4","3",0,4.49980967033027,3.55534806148941,0,"county seat",1,1,7,"1","0","0","Hebei","Sunday","1",0,0,"1","no","never","never","never",0,0,4300,0.833373707099913
916,"5","5","2",0,4.21950770517611,3.97029191355212,0,"city",1,1,5,"1","1","0","Hebei","Sunday","1",0,3,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",30,1,1200,0.358311938089575
3200,"7","7","7",0,4.36944785246702,3.66356164612965,0,"county seat",1,1,6,"1","0","0","Guangdong","Thursday","1",1,7,"1","yes and agree","heard but do not know","never","never",15,1,5863,0.29
1163,"2","5","1",0,5.01063529409626,4.20469261939097,0,"rural",0,1,2,"0","1","0","Hebei","Wednesday","1",1,3,"1","yes and agree","never","never","never",0,1,800,2.66374842785817
2215,"6","7","6",0,4.60517018598809,4.02535169073515,0,"county seat",1,1,4,"0","0","0","Guangdong","Friday","1",1,5,"1","yes but disagree","heard but do not know","never","heard but do not know",8,1,6115,0.29
999,"2","2","3",0,3.68887945411394,4.04305126783455,0,"city",0,0,2,"0","0","0","Beijing","Tuesday","1",1,4,"1","yes and agree","heard but do not know","heard and know","heard but do not know",3,1,1600,0.357590705991264
1141,"3","3","2",1,5.29831736654804,4.00733318523247,0,"city",0,1,3,"0","0","0","Beijing","Wednesday","0",0,4,"1","yes and agree","never","never","never",2,1,2600,0.976730686161608
2381,"6","6","7",0,4.0943445622221,3.8286413964891,0,"rural",1,1,3,"1","0","0","Guangdong","Sunday","0",1,7,"1","no","never","never","never",0,1,1000,0.456907118101897
1146,"4","7","4",0,4.46590811865458,3.49650756146648,0,"city",1,1,2,"1","0","0","Hebei","Monday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",4,0,1950,0.29
1661,"7","7","7",0,4.49980967033027,3.40119738166216,0,"county seat",1,1,4,"1","0","0","Hebei","Sunday","1",0,2,"1","no","heard but do not know","never","never",0,1,1200,1.06955274071959
1192,"4","4","2",0,4.31748811353631,3.8286413964891,0,"city",0,1,6,"1","1","0","Guangdong","Wednesday","0",1,6,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",20,1,4240,0.29
1681,"6","6","6",0,4.49980967033027,3.89182029811063,0,"city",1,1,4,"0","0","0","Guangdong","Sunday","0",0,7,"1","yes but disagree","heard but do not know","never","never",5,1,4613,0.428181366720944
3201,"7","7","1",0,4.31748811353631,3.73766961828337,1,"city",0,1,4,"1","0","0","Guangdong","Thursday","1",0,4,"1","yes and agree","heard but do not know","heard but do not know","never",15,1,3333,0.29
1652,"3","3","1",0,4.24849524204936,3.68887945411394,1,"city",0,1,3,"1","0","0","Guangdong","Sunday","1",0,7,"1","yes but disagree","heard but do not know","never","never",0,1,2750,0.29
1012,"4","4","2",0,4.24849524204936,3.63758615972639,0,"county seat",1,1,4,"1","1","0","Hebei","Tuesday","1",0,0,"1","yes and agree","heard and know","heard but do not know","never",14,0,1247,0.29
1098,"2","1","2",0,3.91202300542815,3.76120011569356,0,"city",0,1,3,"1","0","0","Beijing","Wednesday","0",1,0,"1","yes but disagree","heard but do not know","heard but do not know","never",2,0,2100,0.29
1311,"6","7","6",0,4.38202663467388,3.55534806148941,0,"county seat",1,1,4,"1","0","0","Guangdong","Friday","1",1,7,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,3115,0.833373707099913
1918,"7","7","2",0,4.60517018598809,3.43398720448515,0,"county seat",0,1,4,"0","0","0","Hebei","Tuesday","1",0,0,"1","no","never","never","never",0,0,2200,1.241974008131
3012,"2","7","1",0,4.31748811353631,3.40119738166216,0,"rural",1,1,1,"1","0","0","Guangdong","Wednesday","1",1,0,"1","yes but disagree","heard but do not know","never","never",0,0,5333,0.29
843,"6","5","1",0,4.70048036579242,3.2188758248682,0,"county seat",1,1,5,"0","0","0","Hebei","Sunday","1",1,0,"1","no","never","never","never",0,0,2200,1.37849914778965
2068,"7","7","7",0,3.2188758248682,3.43398720448515,1,"city",1,0,4,"0","0","0","Beijing","Wednesday","1",1,3,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",10,1,985,0.357396571614206
1318,"6","6","5",0,4.31748811353631,3.76120011569356,1,"city",1,1,4,"1","0","0","Hebei","Friday","1",1,0,"1","yes and agree","heard and know","heard but do not know","heard but do not know",0,0,900,0.29
2509,"7","7","1",0,4.38202663467388,4.15888308335967,0,"county seat",0,1,6,"1","1","0","Zhejiang","Tuesday","0",0,2,"1","yes and agree","heard and know","heard but do not know","heard but do not know",2,1,4545,0.29
1063,"7","7","7",0,4.44265125649032,4.24849524204936,0,"county seat",1,1,4,"0","1","0","Hebei","Tuesday","1",1,2,"1","yes and agree","heard but do not know","never","never",0,1,1650,0.395543471407058
1339,"2","4","4",0,4.0943445622221,3.95124371858143,1,"city",1,0,4,"0","0","0","Beijing","Friday","1",1,4,"1","yes and agree","heard but do not know","heard and know","heard but do not know",2,1,1320,0.29
1482,"3","3","4",0,4.60517018598809,3.71357206670431,0,"city",1,1,4,"1","0","0","Hebei","Saturday","1",0,4,"1","no","heard but do not know","heard but do not know","heard but do not know",2,1,2400,0.29
1191,"6","6","6",0,4.49980967033027,4.0943445622221,0,"rural",1,1,4,"0","1","0","Guangdong","Monday","0",1,1,"1","no","never","never","never",9,1,4154,0.29
